LOC109621113 lcl|NC_047559.1_prot_XP_034319074.1_1
LOC105349075 lcl|NC_047561.1_prot_XP_034325753.1_12836
LOC105349075 lcl|NC_047561.1_prot_XP_034325756.1_12837
LOC105349075 lcl|NC_047561.1_prot_XP_034325751.1_12838
LOC105349075 lcl|NC_047561.1_prot_XP_034325746.1_12839
LOC105349075 lcl|NC_047561.1_prot_XP_034325747.1_12840
LOC105349075 lcl|NC_047561.1_prot_XP_011457048.2_12841
LOC105349075 lcl|NC_047561.1_prot_XP_019918202.2_12842
LOC105349075 lcl|NC_047561.1_prot_XP_011457049.2_12843
LOC105349075 lcl|NC_047561.1_prot_XP_034325748.1_12844
LOC105349075 lcl|NC_047561.1_prot_XP_034325757.1_12845
LOC105349074 lcl|NC_047561.1_prot_XP_034325758.1_12846
LOC105349087 lcl|NC_047561.1_prot_XP_011457061.3_12847
LOC105349087 lcl|NC_047561.1_prot_XP_034325759.1_12848
LOC105349072 lcl|NC_047561.1_prot_XP_019918216.2_12849
LOC105349071 lcl|NC_047561.1_prot_XP_034325761.1_12850
LOC105349071 lcl|NC_047561.1_prot_XP_034325762.1_12851
LOC117689276 lcl|NC_047561.1_prot_XP_034325763.1_12852
LOC105349071 lcl|NC_047561.1_prot_XP_034325760.1_12853
LOC105349073 lcl|NC_047561.1_prot_XP_011457045.2_12854
LOC117689139 lcl|NC_047561.1_prot_XP_034324960.1_12855
LOC117689140 lcl|NC_047561.1_prot_XP_034324961.1_12856
LOC105332955 lcl|NC_047561.1_prot_XP_011434015.2_12857
LOC105332956 lcl|NC_047561.1_prot_XP_011434016.2_12858
LOC105348943 lcl|NC_047561.1_prot_XP_019918154.2_12859
LOC105344040 lcl|NC_047561.1_prot_NP_001292226.1_12860
LOC105344041 lcl|NC_047561.1_prot_XP_011449919.2_12861
LOC105344041 lcl|NC_047561.1_prot_XP_034325765.1_12862
LOC105344042 lcl|NC_047561.1_prot_XP_011449920.2_12863
LOC105344043 lcl|NC_047561.1_prot_XP_011449922.2_12864
LOC105340978 lcl|NC_047561.1_prot_XP_034325766.1_12865
LOC105340978 lcl|NC_047561.1_prot_XP_034325768.1_12866
LOC105330809 lcl|NC_047561.1_prot_XP_034325769.1_12867
LOC105330808 lcl|NC_047561.1_prot_XP_011431022.2_12868
LOC105330808 lcl|NC_047561.1_prot_XP_011431023.2_12869
LOC105330806 lcl|NC_047561.1_prot_XP_034325772.1_12870
LOC105330806 lcl|NC_047561.1_prot_XP_034325770.1_12871
LOC105330806 lcl|NC_047561.1_prot_XP_034325771.1_12872
LOC105326367 lcl|NC_047561.1_prot_XP_011424664.1_12873
LOC105326366 lcl|NC_047561.1_prot_XP_011424663.2_12874
LOC105326362 lcl|NC_047561.1_prot_XP_034325777.1_12875
LOC105326362 lcl|NC_047561.1_prot_XP_034325775.1_12876
LOC105326362 lcl|NC_047561.1_prot_XP_034325774.1_12877
LOC105326362 lcl|NC_047561.1_prot_XP_011424656.2_12878
LOC105326362 lcl|NC_047561.1_prot_XP_011424654.2_12879
LOC105326362 lcl|NC_047561.1_prot_XP_011424655.2_12880
LOC105326365 lcl|NC_047561.1_prot_XP_011424660.2_12881
LOC105326365 lcl|NC_047561.1_prot_XP_034325778.1_12882
LOC105326361 lcl|NC_047561.1_prot_XP_011424652.2_12883
LOC117689141 lcl|NC_047561.1_prot_XP_034324962.1_12884
LOC117689142 lcl|NC_047561.1_prot_XP_034324963.1_12885
LOC105326360 lcl|NC_047561.1_prot_XP_034325779.1_12886
LOC105326360 lcl|NC_047561.1_prot_XP_011424648.2_12887
LOC105326360 lcl|NC_047561.1_prot_XP_011424649.2_12888
LOC105326360 lcl|NC_047561.1_prot_XP_011424650.2_12889
LOC105326384 lcl|NC_047561.1_prot_XP_019921975.2_12890
LOC105326384 lcl|NC_047561.1_prot_XP_034325780.1_12891
LOC105326359 lcl|NC_047561.1_prot_XP_011424647.2_12892
LOC105326358 lcl|NC_047561.1_prot_XP_011424646.2_12893
LOC105326357 lcl|NC_047561.1_prot_XP_034325781.1_12894
LOC105326357 lcl|NC_047561.1_prot_XP_034325782.1_12895
LOC105326357 lcl|NC_047561.1_prot_XP_034325783.1_12896
LOC105326357 lcl|NC_047561.1_prot_XP_011424638.2_12897
LOC105326357 lcl|NC_047561.1_prot_XP_011424641.2_12898
LOC105326357 lcl|NC_047561.1_prot_XP_011424642.2_12899
LOC105326357 lcl|NC_047561.1_prot_XP_034325785.1_12900
LOC105326357 lcl|NC_047561.1_prot_XP_011424644.2_12901
LOC105326383 lcl|NC_047561.1_prot_XP_019921973.1_12902
LOC105324557 lcl|NC_047561.1_prot_XP_034325786.1_12903
LOC105324557 lcl|NC_047561.1_prot_XP_034325787.1_12904
LOC105324557 lcl|NC_047561.1_prot_XP_034325789.1_12905
LOC105324557 lcl|NC_047561.1_prot_XP_034325788.1_12906
LOC105324556 lcl|NC_047561.1_prot_XP_011421971.2_12907
LOC105324555 lcl|NC_047561.1_prot_XP_011421969.2_12908
LOC105327253 lcl|NC_047561.1_prot_XP_034325791.1_12909
LOC105327253 lcl|NC_047561.1_prot_XP_034325792.1_12910
LOC105327252 lcl|NC_047561.1_prot_XP_034325793.1_12911
LOC105327252 lcl|NC_047561.1_prot_XP_011425903.1_12912
LOC105327251 lcl|NC_047561.1_prot_XP_011425902.2_12913
LOC105327250 lcl|NC_047561.1_prot_XP_034325795.1_12914
LOC117689278 lcl|NC_047561.1_prot_XP_034325796.1_12915
LOC117689278 lcl|NC_047561.1_prot_XP_034325797.1_12916
LOC105327248 lcl|NC_047561.1_prot_XP_011425901.2_12917
LOC105327246 lcl|NC_047561.1_prot_XP_011425897.2_12918
LOC105327244 lcl|NC_047561.1_prot_XP_011425896.2_12919
LOC105327243 lcl|NC_047561.1_prot_XP_011425895.2_12920
LOC105327241 lcl|NC_047561.1_prot_XP_019922368.2_12921
LOC105327241 lcl|NC_047561.1_prot_XP_011425893.2_12922
LOC117689221 lcl|NC_047561.1_prot_XP_034325344.1_12923
LOC105327239 lcl|NC_047561.1_prot_XP_011425891.1_12924
LOC105322803 lcl|NC_047561.1_prot_XP_034326573.1_12925
LOC105322803 lcl|NC_047561.1_prot_XP_034326570.1_12926
LOC105322803 lcl|NC_047561.1_prot_XP_034326572.1_12927
LOC105322803 lcl|NC_047561.1_prot_XP_034326574.1_12928
LOC105322803 lcl|NC_047561.1_prot_XP_034326565.1_12929
LOC105322803 lcl|NC_047561.1_prot_XP_034326568.1_12930
LOC105322803 lcl|NC_047561.1_prot_XP_034326566.1_12931
LOC105322803 lcl|NC_047561.1_prot_XP_034326564.1_12932
LOC105322803 lcl|NC_047561.1_prot_XP_034326571.1_12933
LOC105322803 lcl|NC_047561.1_prot_XP_034326569.1_12934
LOC105322803 lcl|NC_047561.1_prot_XP_034326567.1_12935
LOC105322803 lcl|NC_047561.1_prot_XP_034326563.1_12936
LOC105322803 lcl|NC_047561.1_prot_XP_034326561.1_12937
LOC105322803 lcl|NC_047561.1_prot_XP_034326562.1_12938
LOC105322803 lcl|NC_047561.1_prot_XP_034326558.1_12939
LOC105322803 lcl|NC_047561.1_prot_XP_034326559.1_12940
LOC105322803 lcl|NC_047561.1_prot_XP_034326560.1_12941
LOC105327237 lcl|NC_047561.1_prot_XP_011425889.2_12942
LOC105327296 lcl|NC_047561.1_prot_XP_034326499.1_12943
LOC105327296 lcl|NC_047561.1_prot_XP_011425972.2_12944
LOC105327296 lcl|NC_047561.1_prot_XP_019922364.2_12945
LOC105327236 lcl|NC_047561.1_prot_XP_019922365.2_12946
LOC105327235 lcl|NC_047561.1_prot_XP_034326500.1_12947
LOC105319482 lcl|NC_047561.1_prot_XP_034323352.1_12948
LOC105319481 lcl|NC_047561.1_prot_XP_034324964.1_12949
LOC105319480 lcl|NC_047561.1_prot_XP_011415331.1_12950
LOC117688897 lcl|NC_047561.1_prot_XP_034323648.1_12951
LOC109617529 lcl|NC_047561.1_prot_XP_034323647.1_12952
LOC105319479 lcl|NC_047561.1_prot_XP_011415330.1_12953
LOC109617528 lcl|NC_047561.1_prot_XP_019919348.2_12954
LOC117689259 lcl|NC_047561.1_prot_XP_034325648.1_12955
LOC105319478 lcl|NC_047561.1_prot_XP_034325079.1_12956
LOC117689434 lcl|NC_047561.1_prot_XP_034326449.1_12957
LOC117689434 lcl|NC_047561.1_prot_XP_034326448.1_12958
LOC105319477 lcl|NC_047561.1_prot_XP_011415327.1_12959
LOC105319477 lcl|NC_047561.1_prot_XP_019919353.1_12960
LOC105319476 lcl|NC_047561.1_prot_XP_034326450.1_12961
LOC105319476 lcl|NC_047561.1_prot_XP_034326451.1_12962
LOC109617527 lcl|NC_047561.1_prot_XP_019919346.2_12963
LOC109619702 lcl|NC_047561.1_prot_XP_034326452.1_12964
LOC105317118 lcl|NC_047561.1_prot_XP_011411956.2_12965
LOC105317118 lcl|NC_047561.1_prot_XP_011411955.2_12966
LOC105317118 lcl|NC_047561.1_prot_XP_011411954.2_12967
LOC117689152 lcl|NC_047561.1_prot_XP_034325011.1_12968
LOC105318921 lcl|NC_047561.1_prot_XP_011414541.2_12969
LOC105318921 lcl|NC_047561.1_prot_XP_034325408.1_12970
LOC105318921 lcl|NC_047561.1_prot_XP_011414539.2_12971
LOC105318922 lcl|NC_047561.1_prot_XP_019919136.1_12972
LOC105318922 lcl|NC_047561.1_prot_XP_034325410.1_12973
LOC105318922 lcl|NC_047561.1_prot_XP_011414542.1_12974
LOC105318922 lcl|NC_047561.1_prot_XP_011414544.1_12975
LOC105318922 lcl|NC_047561.1_prot_XP_011414545.1_12976
LOC105318922 lcl|NC_047561.1_prot_XP_011414546.1_12977
LOC105318922 lcl|NC_047561.1_prot_XP_034325411.1_12978
LOC105318922 lcl|NC_047561.1_prot_XP_034325412.1_12979
LOC105318922 lcl|NC_047561.1_prot_XP_011414547.1_12980
LOC105318924 lcl|NC_047561.1_prot_XP_034325415.1_12981
LOC105318925 lcl|NC_047561.1_prot_XP_034325413.1_12982
LOC105318925 lcl|NC_047561.1_prot_XP_011414550.2_12983
LOC105318925 lcl|NC_047561.1_prot_XP_011414551.2_12984
LOC105337613 lcl|NC_047561.1_prot_XP_011440729.2_12985
LOC105337611 lcl|NC_047561.1_prot_XP_011440714.2_12986
LOC105337611 lcl|NC_047561.1_prot_XP_011440715.2_12987
LOC105337611 lcl|NC_047561.1_prot_XP_011440717.2_12988
LOC105337611 lcl|NC_047561.1_prot_XP_011440719.2_12989
LOC105337611 lcl|NC_047561.1_prot_XP_011440718.2_12990
LOC105337611 lcl|NC_047561.1_prot_XP_011440720.2_12991
LOC105337611 lcl|NC_047561.1_prot_XP_011440721.2_12992
LOC105337611 lcl|NC_047561.1_prot_XP_011440722.2_12993
LOC105337611 lcl|NC_047561.1_prot_XP_011440724.2_12994
LOC105337611 lcl|NC_047561.1_prot_XP_011440725.2_12995
LOC105337611 lcl|NC_047561.1_prot_XP_034325417.1_12996
LOC105337611 lcl|NC_047561.1_prot_XP_034325418.1_12997
LOC105337611 lcl|NC_047561.1_prot_XP_034325419.1_12998
LOC105337611 lcl|NC_047561.1_prot_XP_034325420.1_12999
LOC105337611 lcl|NC_047561.1_prot_XP_034325421.1_13000
LOC105337611 lcl|NC_047561.1_prot_XP_034325422.1_13001
LOC105337611 lcl|NC_047561.1_prot_XP_034325423.1_13002
LOC105337611 lcl|NC_047561.1_prot_XP_011440728.2_13003
LOC117689230 lcl|NC_047561.1_prot_XP_034325425.1_13004
LOC105337615 lcl|NC_047561.1_prot_XP_034325428.1_13005
LOC105337615 lcl|NC_047561.1_prot_XP_034325427.1_13006
LOC105338508 lcl|NC_047561.1_prot_XP_034325429.1_13007
LOC105338509 lcl|NC_047561.1_prot_XP_011441976.1_13008
LOC105317568 lcl|NC_047561.1_prot_XP_011412550.1_13009
LOC105319333 lcl|NC_047561.1_prot_XP_019919298.2_13010
LOC105319332 lcl|NC_047561.1_prot_XP_011415135.2_13011
LOC105319329 lcl|NC_047561.1_prot_XP_011415133.2_13012
LOC105319330 lcl|NC_047561.1_prot_XP_019919299.1_13013
LOC105319330 lcl|NC_047561.1_prot_XP_011415134.1_13014
LOC105319330 lcl|NC_047561.1_prot_XP_034326141.1_13015
LOC105327607 lcl|NC_047561.1_prot_XP_034326142.1_13016
LOC105327598 lcl|NC_047561.1_prot_XP_011426476.2_13017
LOC105327588 lcl|NC_047561.1_prot_XP_011426465.2_13018
LOC105327577 lcl|NC_047561.1_prot_XP_011426447.2_13019
LOC105327569 lcl|NC_047561.1_prot_XP_011426435.2_13020
LOC117689155 lcl|NC_047561.1_prot_XP_034325016.1_13021
LOC105327562 lcl|NC_047561.1_prot_XP_034323354.1_13022
LOC105327562 lcl|NC_047561.1_prot_XP_034323355.1_13023
LOC117688843 lcl|NC_047561.1_prot_XP_034323356.1_13024
LOC105346026 lcl|NC_047561.1_prot_XP_011452781.2_13025
LOC109619330 lcl|NC_047561.1_prot_XP_034324966.1_13026
LOC117689240 lcl|NC_047561.1_prot_XP_034325531.1_13027
LOC105346016 lcl|NC_047561.1_prot_XP_011452770.1_13028
LOC105346010 lcl|NC_047561.1_prot_XP_011452758.2_13029
LOC105346002 lcl|NC_047561.1_prot_XP_011452733.2_13030
LOC105346002 lcl|NC_047561.1_prot_XP_011452741.2_13031
LOC117680291 lcl|NC_047561.1_prot_XP_034325532.1_13032
LOC105345989 lcl|NC_047561.1_prot_NP_001292284.1_13033
LOC105345974 lcl|NC_047561.1_prot_XP_011452687.2_13034
LOC105345974 lcl|NC_047561.1_prot_XP_011452690.2_13035
LOC105345956 lcl|NC_047561.1_prot_XP_011452677.1_13036
LOC105345956 lcl|NC_047561.1_prot_XP_011452662.1_13037
LOC105345956 lcl|NC_047561.1_prot_XP_011452670.1_13038
LOC105345955 lcl|NC_047561.1_prot_XP_011452646.1_13039
LOC105345944 lcl|NC_047561.1_prot_XP_011452633.2_13040
LOC105345936 lcl|NC_047561.1_prot_XP_011452621.2_13041
LOC117689243 lcl|NC_047561.1_prot_XP_034325534.1_13042
LOC105345919 lcl|NC_047561.1_prot_XP_011452586.2_13043
LOC105345926 lcl|NC_047561.1_prot_XP_011452599.2_13044
LOC105345926 lcl|NC_047561.1_prot_XP_011452608.2_13045
LOC105345907 lcl|NC_047561.1_prot_XP_011452566.3_13046
LOC105345907 lcl|NC_047561.1_prot_XP_034325533.1_13047
LOC105345875 lcl|NC_047561.1_prot_XP_019929912.1_13048
LOC105345875 lcl|NC_047561.1_prot_XP_011452511.1_13049
LOC105345880 lcl|NC_047561.1_prot_XP_011452528.2_13050
LOC105345890 lcl|NC_047561.1_prot_XP_011452540.1_13051
LOC105345890 lcl|NC_047561.1_prot_XP_011452550.1_13052
LOC105345890 lcl|NC_047561.1_prot_XP_011452558.1_13053
LOC105345845 lcl|NC_047561.1_prot_XP_011452473.1_13054
LOC105345845 lcl|NC_047561.1_prot_XP_011452483.1_13055
LOC105345845 lcl|NC_047561.1_prot_XP_011452467.1_13056
LOC105345845 lcl|NC_047561.1_prot_XP_034325536.1_13057
LOC105345845 lcl|NC_047561.1_prot_XP_011452491.1_13058
LOC105347277 lcl|NC_047561.1_prot_XP_019930467.2_13059
LOC105347277 lcl|NC_047561.1_prot_XP_011454578.2_13060
LOC105347277 lcl|NC_047561.1_prot_XP_011454579.2_13061
LOC105347276 lcl|NC_047561.1_prot_XP_034325537.1_13062
LOC105347276 lcl|NC_047561.1_prot_XP_011454576.2_13063
LOC105347275 lcl|NC_047561.1_prot_XP_011454575.2_13064
LOC105347274 lcl|NC_047561.1_prot_XP_019930469.2_13065
LOC105347274 lcl|NC_047561.1_prot_XP_011454571.2_13066
LOC105347274 lcl|NC_047561.1_prot_XP_011454572.2_13067
LOC105347274 lcl|NC_047561.1_prot_XP_019930470.2_13068
LOC105347272 lcl|NC_047561.1_prot_XP_034325539.1_13069
LOC105345132 lcl|NC_047561.1_prot_XP_034325540.1_13070
LOC105345132 lcl|NC_047561.1_prot_XP_034325547.1_13071
LOC105345132 lcl|NC_047561.1_prot_XP_034325552.1_13072
LOC105345132 lcl|NC_047561.1_prot_XP_034325543.1_13073
LOC105345132 lcl|NC_047561.1_prot_XP_034325550.1_13074
LOC105345132 lcl|NC_047561.1_prot_XP_034325553.1_13075
LOC105345132 lcl|NC_047561.1_prot_XP_034325554.1_13076
LOC105345132 lcl|NC_047561.1_prot_XP_034325557.1_13077
LOC105345132 lcl|NC_047561.1_prot_XP_034325546.1_13078
LOC105345132 lcl|NC_047561.1_prot_XP_034325555.1_13079
LOC105345132 lcl|NC_047561.1_prot_XP_034325556.1_13080
LOC105345132 lcl|NC_047561.1_prot_XP_034325541.1_13081
LOC105345132 lcl|NC_047561.1_prot_XP_034325545.1_13082
LOC105345132 lcl|NC_047561.1_prot_XP_034325544.1_13083
LOC105345132 lcl|NC_047561.1_prot_XP_034325542.1_13084
LOC105345132 lcl|NC_047561.1_prot_XP_034325548.1_13085
LOC105345132 lcl|NC_047561.1_prot_XP_034325549.1_13086
LOC105345132 lcl|NC_047561.1_prot_XP_034325551.1_13087
LOC105345132 lcl|NC_047561.1_prot_XP_034325558.1_13088
LOC105345132 lcl|NC_047561.1_prot_XP_034325559.1_13089
LOC105345132 lcl|NC_047561.1_prot_XP_034325561.1_13090
LOC105345132 lcl|NC_047561.1_prot_XP_034325562.1_13091
LOC117689245 lcl|NC_047561.1_prot_XP_034325563.1_13092
LOC117689245 lcl|NC_047561.1_prot_XP_034325564.1_13093
LOC117689245 lcl|NC_047561.1_prot_XP_034325565.1_13094
LOC105345210 lcl|NC_047561.1_prot_XP_011451594.2_13095
LOC117689246 lcl|NC_047561.1_prot_XP_034325571.1_13096
LOC117689246 lcl|NC_047561.1_prot_XP_034325566.1_13097
LOC117689246 lcl|NC_047561.1_prot_XP_034325567.1_13098
LOC117689246 lcl|NC_047561.1_prot_XP_034325569.1_13099
LOC117689246 lcl|NC_047561.1_prot_XP_034325572.1_13100
LOC117689246 lcl|NC_047561.1_prot_XP_034325568.1_13101
LOC117689246 lcl|NC_047561.1_prot_XP_034325570.1_13102
LOC117689246 lcl|NC_047561.1_prot_XP_034325573.1_13103
LOC117689246 lcl|NC_047561.1_prot_XP_034325574.1_13104
LOC105345196 lcl|NC_047561.1_prot_XP_011451575.2_13105
LOC105345196 lcl|NC_047561.1_prot_XP_034325575.1_13106
LOC105345196 lcl|NC_047561.1_prot_XP_034325576.1_13107
LOC105345230 lcl|NC_047561.1_prot_XP_034324967.1_13108
LOC105345221 lcl|NC_047561.1_prot_XP_011451604.2_13109
LOC105345244 lcl|NC_047561.1_prot_XP_011451641.2_13110
LOC105345240 lcl|NC_047561.1_prot_XP_011451629.2_13111
LOC109620850 lcl|NC_047561.1_prot_XP_019929658.2_13112
LOC105345252 lcl|NC_047561.1_prot_XP_011451655.1_13113
LOC105345263 lcl|NC_047561.1_prot_XP_011451674.2_13114
LOC117689247 lcl|NC_047561.1_prot_XP_034325577.1_13115
LOC109620855 lcl|NC_047561.1_prot_XP_034325578.1_13116
LOC105345320 lcl|NC_047561.1_prot_XP_011451739.1_13117
LOC105345327 lcl|NC_047561.1_prot_XP_011451751.2_13118
LOC105345345 lcl|NC_047561.1_prot_XP_011451775.2_13119
LOC105345338 lcl|NC_047561.1_prot_XP_011451763.2_13120
LOC105345357 lcl|NC_047561.1_prot_XP_011451785.2_13121
LOC105345357 lcl|NC_047561.1_prot_XP_034325579.1_13122
LOC105345371 lcl|NC_047561.1_prot_XP_011451803.1_13123
LOC105323798 lcl|NC_047561.1_prot_XP_034325580.1_13124
LOC105339217 lcl|NC_047561.1_prot_XP_011442972.2_13125
LOC105339215 lcl|NC_047561.1_prot_XP_011442970.2_13126
LOC105339214 lcl|NC_047561.1_prot_XP_011442969.2_13127
LOC105339212 lcl|NC_047561.1_prot_XP_011442968.2_13128
LOC105339211 lcl|NC_047561.1_prot_XP_011442967.2_13129
LOC105320146 lcl|NC_047561.1_prot_XP_011416257.2_13130
LOC105330795 lcl|NC_047561.1_prot_XP_034324507.1_13131
LOC105330789 lcl|NC_047561.1_prot_XP_011430997.2_13132
LOC105330790 lcl|NC_047561.1_prot_XP_034324508.1_13133
LOC105330791 lcl|NC_047561.1_prot_XP_011431003.2_13134
LOC105330793 lcl|NC_047561.1_prot_XP_011431006.2_13135
LOC105330792 lcl|NC_047561.1_prot_XP_019923889.2_13136
LOC105330792 lcl|NC_047561.1_prot_XP_034324510.1_13137
LOC105330794 lcl|NC_047561.1_prot_XP_034324511.1_13138
LOC105330794 lcl|NC_047561.1_prot_XP_034324512.1_13139
LOC105342042 lcl|NC_047561.1_prot_XP_034324513.1_13140
LOC105342042 lcl|NC_047561.1_prot_XP_034324515.1_13141
LOC105342042 lcl|NC_047561.1_prot_XP_034324514.1_13142
LOC105342043 lcl|NC_047561.1_prot_XP_011447129.2_13143
LOC105342045 lcl|NC_047561.1_prot_XP_011447130.2_13144
LOC105342046 lcl|NC_047561.1_prot_XP_011447131.2_13145
LOC105342046 lcl|NC_047561.1_prot_XP_034324516.1_13146
LOC117689034 lcl|NC_047561.1_prot_XP_034324520.1_13147
LOC105342406 lcl|NC_047561.1_prot_XP_019928573.2_13148
LOC105342406 lcl|NC_047561.1_prot_XP_034324518.1_13149
LOC105342405 lcl|NC_047561.1_prot_XP_011447654.2_13150
LOC117689036 lcl|NC_047561.1_prot_XP_034324522.1_13151
LOC117689035 lcl|NC_047561.1_prot_XP_034324521.1_13152
LOC117689033 lcl|NC_047561.1_prot_XP_034324519.1_13153
LOC117689143 lcl|NC_047561.1_prot_XP_034324968.1_13154
LOC105330768 lcl|NC_047561.1_prot_XP_011430970.2_13155
LOC105330768 lcl|NC_047561.1_prot_XP_019923879.2_13156
LOC105330768 lcl|NC_047561.1_prot_XP_019923880.2_13157
LOC117689144 lcl|NC_047561.1_prot_XP_034324969.1_13158
LOC117689321 lcl|NC_047561.1_prot_XP_034326022.1_13159
LOC105346296 lcl|NC_047561.1_prot_XP_034324524.1_13160
LOC105346296 lcl|NC_047561.1_prot_XP_011453110.2_13161
LOC117689040 lcl|NC_047561.1_prot_XP_034324529.1_13162
LOC117689040 lcl|NC_047561.1_prot_XP_034324530.1_13163
LOC105346308 lcl|NC_047561.1_prot_XP_034324528.1_13164
LOC105346308 lcl|NC_047561.1_prot_XP_034324526.1_13165
LOC105346308 lcl|NC_047561.1_prot_XP_034324527.1_13166
LOC105346308 lcl|NC_047561.1_prot_XP_034324525.1_13167
LOC105346295 lcl|NC_047561.1_prot_XP_011453108.2_13168
LOC105346294 lcl|NC_047561.1_prot_XP_011453107.2_13169
LOC105346293 lcl|NC_047561.1_prot_XP_011453106.1_13170
LOC105346292 lcl|NC_047561.1_prot_XP_034324535.1_13171
LOC105346292 lcl|NC_047561.1_prot_XP_034324531.1_13172
LOC105346292 lcl|NC_047561.1_prot_XP_034324532.1_13173
LOC105346292 lcl|NC_047561.1_prot_XP_034324534.1_13174
LOC105319833 lcl|NC_047561.1_prot_XP_011415834.1_13175
LOC105319832 lcl|NC_047561.1_prot_XP_034324536.1_13176
LOC105319832 lcl|NC_047561.1_prot_XP_011415832.2_13177
LOC105319831 lcl|NC_047561.1_prot_XP_011415831.2_13178
LOC105319830 lcl|NC_047561.1_prot_XP_011415830.2_13179
LOC105319830 lcl|NC_047561.1_prot_XP_019919459.2_13180
LOC105319828 lcl|NC_047561.1_prot_XP_011415827.2_13181
LOC105319829 lcl|NC_047561.1_prot_XP_011415828.2_13182
LOC105319829 lcl|NC_047561.1_prot_XP_011415829.2_13183
LOC105319827 lcl|NC_047561.1_prot_XP_011415826.2_13184
LOC105319826 lcl|NC_047561.1_prot_XP_011415824.1_13185
LOC105319825 lcl|NC_047561.1_prot_XP_011415823.2_13186
LOC105319825 lcl|NC_047561.1_prot_XP_011415822.2_13187
LOC105319824 lcl|NC_047561.1_prot_NP_001292264.1_13188
LOC105325725 lcl|NC_047561.1_prot_XP_011423713.2_13189
LOC105325725 lcl|NC_047561.1_prot_XP_011423712.2_13190
LOC105325726 lcl|NC_047561.1_prot_XP_011423714.3_13191
LOC105325727 lcl|NC_047561.1_prot_XP_011423715.2_13192
LOC105325728 lcl|NC_047561.1_prot_XP_011423718.2_13193
LOC105325728 lcl|NC_047561.1_prot_XP_011423716.2_13194
LOC105325730 lcl|NC_047561.1_prot_XP_034324539.1_13195
LOC117689044 lcl|NC_047561.1_prot_XP_034324540.1_13196
LOC105325732 lcl|NC_047561.1_prot_XP_019921684.1_13197
LOC105325732 lcl|NC_047561.1_prot_XP_011423721.1_13198
LOC105325732 lcl|NC_047561.1_prot_XP_011423723.1_13199
LOC105325733 lcl|NC_047561.1_prot_XP_011423724.2_13200
LOC105325733 lcl|NC_047561.1_prot_XP_034324541.1_13201
LOC105325733 lcl|NC_047561.1_prot_XP_034324542.1_13202
LOC105325733 lcl|NC_047561.1_prot_XP_034324543.1_13203
LOC105317170 lcl|NC_047561.1_prot_XP_034324546.1_13204
LOC105317170 lcl|NC_047561.1_prot_XP_034324548.1_13205
LOC105317170 lcl|NC_047561.1_prot_XP_011412020.2_13206
LOC105317170 lcl|NC_047561.1_prot_XP_011412021.2_13207
LOC105317170 lcl|NC_047561.1_prot_XP_011412022.2_13208
LOC105317170 lcl|NC_047561.1_prot_XP_011412023.2_13209
LOC105317170 lcl|NC_047561.1_prot_XP_034324547.1_13210
LOC105317170 lcl|NC_047561.1_prot_XP_034324545.1_13211
LOC105317170 lcl|NC_047561.1_prot_XP_011412024.2_13212
LOC105317170 lcl|NC_047561.1_prot_XP_011412027.2_13213
LOC105317170 lcl|NC_047561.1_prot_XP_034324550.1_13214
LOC105317170 lcl|NC_047561.1_prot_XP_011412028.2_13215
LOC105317170 lcl|NC_047561.1_prot_XP_011412029.2_13216
LOC105317170 lcl|NC_047561.1_prot_XP_011412030.2_13217
LOC105317169 lcl|NC_047561.1_prot_XP_011412019.2_13218
LOC105317172 lcl|NC_047561.1_prot_XP_011412033.1_13219
LOC105317173 lcl|NC_047561.1_prot_XP_011412034.2_13220
LOC117689045 lcl|NC_047561.1_prot_XP_034324551.1_13221
LOC117689051 lcl|NC_047561.1_prot_XP_034324564.1_13222
LOC105317176 lcl|NC_047561.1_prot_XP_019918301.2_13223
LOC105317176 lcl|NC_047561.1_prot_XP_011412037.2_13224
LOC117689049 lcl|NC_047561.1_prot_XP_034324560.1_13225
LOC117689046 lcl|NC_047561.1_prot_XP_034324554.1_13226
LOC117689046 lcl|NC_047561.1_prot_XP_034324555.1_13227
LOC105317181 lcl|NC_047561.1_prot_XP_034324556.1_13228
LOC105317182 lcl|NC_047561.1_prot_XP_034324552.1_13229
LOC105317182 lcl|NC_047561.1_prot_XP_034324553.1_13230
LOC117689048 lcl|NC_047561.1_prot_XP_034324559.1_13231
LOC105317174 lcl|NC_047561.1_prot_XP_011412035.1_13232
LOC105317175 lcl|NC_047561.1_prot_XP_011412036.2_13233
LOC117689050 lcl|NC_047561.1_prot_XP_034324562.1_13234
LOC117689050 lcl|NC_047561.1_prot_XP_034324563.1_13235
LOC105317177 lcl|NC_047561.1_prot_XP_011412039.1_13236
LOC105317179 lcl|NC_047561.1_prot_XP_011412040.2_13237
LOC117689047 lcl|NC_047561.1_prot_XP_034324557.1_13238
LOC117689052 lcl|NC_047561.1_prot_XP_034324565.1_13239
LOC117689052 lcl|NC_047561.1_prot_XP_034324566.1_13240
LOC105317183 lcl|NC_047561.1_prot_XP_011412048.2_13241
LOC105317183 lcl|NC_047561.1_prot_XP_011412047.2_13242
LOC105317185 lcl|NC_047561.1_prot_XP_011412049.2_13243
LOC105317185 lcl|NC_047561.1_prot_XP_034324567.1_13244
